order_id,customer_id,order_date,status,region_code
488,396,1973-07-27 19:33:53,PLACED,SOUTH
489,586,2006-07-27 04:06:38,SHIPPED,SOUTH
490,663,1981-12-20 17:02:41,SHIPPED,SOUTH
491,276,1980-10-03 05:52:46,CANCELLED,CENTRAL
492,21,2023-06-15 12:14:27,PLACED,WEST
493,136,1971-12-24 10:04:55,SHIPPED,CENTRAL
494,9,2003-01-04 06:23:35,SHIPPED,EAST
495,623,2005-01-15 00:01:55,DELIVERED,EAST
496,-1,1977-11-24 19:31:12,CANCELLED,EAST
497,-1,1974-10-28 05:20:03,DELIVERED,SOUTH
498,478,1986-01-05 09:48:52,DELIVERED,CENTRAL
499,639,2019-02-03 13:42:02,CANCELLED,CENTRAL
500,105,2000-04-09 01:59:50,PLACED,CENTRAL
501,679,2010-05-02 19:17:51,DELIVERED,CENTRAL
502,663,2009-06-15 01:22:09,RETURNED,CENTRAL
503,290,1992-03-08 02:03:34,DELIVERED,NORTH
504,494,1998-07-08 22:46:08,PLACED,EAST
505,284,1983-07-11 23:49:31,DELIVERED,EAST
506,268,2020-11-02 22:36:21,DELIVERED,SOUTH
507,154,2016-01-23 06:16:04,RETURNED,SOUTH
508,59,1992-02-29 22:38:43,RETURNED,WEST
509,677,1985-08-28 06:03:50,DELIVERED,SOUTH
510,27,2023-01-04 12:51:16,CANCELLED,EAST
511,266,1977-06-30 08:48:57,CANCELLED,WEST
512,398,1992-03-12 01:26:59,PLACED,CENTRAL
513,586,1985-07-02 13:17:39,SHIPPED,EAST
514,228,1976-09-03 09:32:14,RETURNED,WEST
515,688,1986-02-19 14:36:45,DELIVERED,CENTRAL
516,308,2020-03-15 19:44:36,SHIPPED,CENTRAL
517,186,1998-01-29 02:46:25,DELIVERED,NORTH
518,483,1983-08-10 22:18:01,SHIPPED,EAST
519,573,1995-07-22 21:47:43,SHIPPED,EAST
520,671,1985-01-06 14:27:58,PLACED,SOUTH
521,364,1975-01-02 14:10:59,SHIPPED,EAST
522,431,2002-01-19 12:37:54,DELIVERED,EAST
523,267,2009-10-25 13:07:34,RETURNED,EAST
524,475,2002-12-19 00:27:30,PLACED,WEST
525,55,1973-09-12 14:41:17,RETURNED,CENTRAL
526,636,1999-08-30 11:38:16,PLACED,WEST
527,200,1979-11-12 12:50:15,RETURNED,NORTH
528,698,1984-09-16 19:32:29,CANCELLED,CENTRAL
529,306,2011-06-22 13:16:30,CANCELLED,NORTH
530,155,2000-12-17 20:37:40,SHIPPED,SOUTH
531,351,1982-02-12 17:23:02,CANCELLED,CENTRAL
532,-1,1996-05-11 03:31:43,SHIPPED,EAST
533,185,1995-06-02 00:31:44,PLACED,WEST
534,341,1979-04-14 08:31:20,SHIPPED,EAST
535,650,2001-02-24 04:39:37,PLACED,NORTH
536,463,2018-12-26 06:04:57,DELIVERED,SOUTH
537,173,1983-03-19 17:55:16,RETURNED,SOUTH
538,502,2013-01-03 23:17:00,PLACED,SOUTH
539,630,1994-05-27 19:22:38,CANCELLED,WEST
540,414,1988-05-09 07:03:18,CANCELLED,WEST
541,393,1983-10-05 23:29:46,PLACED,NORTH
542,547,1992-11-09 14:59:20,SHIPPED,EAST
543,-1,1978-08-28 20:46:39,DELIVERED,CENTRAL
544,196,1972-03-08 17:10:20,PLACED,NORTH
545,642,2017-02-07 23:39:51,SHIPPED,SOUTH
546,353,2008-09-12 06:23:04,DELIVERED,SOUTH
547,106,1974-01-22 15:38:21,CANCELLED,CENTRAL
548,603,1989-02-04 10:54:01,DELIVERED,SOUTH
549,67,1979-04-16 00:00:00,PLACED,EAST
550,298,1977-07-24 15:15:28,CANCELLED,CENTRAL
551,611,2001-09-05 22:01:26,RETURNED,EAST
552,445,2001-03-17 00:59:03,SHIPPED,EAST
553,502,1998-06-18 00:13:55,DELIVERED,SOUTH
554,169,1981-08-26 05:33:44,CANCELLED,NORTH
555,234,2021-09-28 08:13:49,SHIPPED,SOUTH
556,217,1993-05-19 15:04:16,PLACED,CENTRAL
557,517,1984-12-17 11:45:31,SHIPPED,NORTH
558,376,1990-02-01 06:42:02,PLACED,WEST
559,656,2011-01-29 10:53:31,DELIVERED,CENTRAL
560,639,1980-09-01 23:45:26,PLACED,CENTRAL
561,50,2023-09-24 07:06:33,PLACED,NORTH
562,50,2024-01-27 00:43:19,PLACED,WEST
563,455,2013-06-01 13:21:16,CANCELLED,NORTH
564,561,2011-08-13 14:42:55,DELIVERED,WEST
565,157,1981-07-25 18:27:49,SHIPPED,NORTH
566,309,2009-05-05 06:52:31,CANCELLED,NORTH
567,679,2007-08-13 19:34:48,RETURNED,EAST
568,638,1985-08-19 06:45:30,RETURNED,SOUTH
569,429,1975-11-20 07:56:51,PLACED,CENTRAL
570,633,1998-01-06 18:18:51,PLACED,EAST
571,117,2005-07-04 15:12:07,PLACED,WEST
572,204,2003-04-17 11:09:25,RETURNED,SOUTH
573,270,1984-09-23 17:02:37,RETURNED,SOUTH
574,367,2010-04-04 19:44:05,CANCELLED,EAST
575,165,2002-03-22 15:11:11,PLACED,CENTRAL
576,509,2001-06-29 00:49:55,SHIPPED,WEST
577,339,1988-12-30 19:54:56,SHIPPED,NORTH
578,14,1970-12-27 11:53:15,PLACED,NORTH
579,588,2019-09-05 16:33:16,CANCELLED,SOUTH
580,93,1999-02-18 17:46:51,RETURNED,NORTH
581,104,2020-02-05 19:47:28,DELIVERED,SOUTH
582,468,1986-10-14 14:56:53,DELIVERED,EAST
583,476,1986-11-12 21:12:55,PLACED,NORTH
584,179,1992-04-09 23:38:13,PLACED,EAST
585,369,1999-07-21 07:27:01,DELIVERED,WEST
586,119,2009-06-07 17:32:52,PLACED,NORTH
587,10,1985-02-18 22:42:38,SHIPPED,SOUTH
588,337,2010-04-09 13:31:39,DELIVERED,WEST
589,637,1980-02-20 15:53:15,DELIVERED,NORTH
590,382,2009-01-15 00:00:00,DELIVERED,SOUTH
591,117,1970-05-07 04:53:36,CANCELLED,WEST
592,468,1998-06-06 18:37:00,DELIVERED,WEST
593,490,1973-01-04 04:45:45,CANCELLED,SOUTH
594,116,1972-09-22 15:55:56,SHIPPED,NORTH
595,164,2002-01-11 03:13:45,PLACED,WEST
596,605,2019-11-30 00:00:00,CANCELLED,CENTRAL
597,695,2022-04-21 19:34:12,CANCELLED,SOUTH
598,626,2004-04-24 08:45:29,CANCELLED,EAST
599,627,1972-04-15 15:26:28,PLACED,SOUTH
600,495,1998-12-20 18:32:15,CANCELLED,NORTH
601,422,2006-02-22 00:00:00,CANCELLED,NORTH
602,65,1996-10-31 21:08:14,DELIVERED,EAST
603,13,2002-08-13 07:17:45,RETURNED,CENTRAL
604,-1,2025-02-06 14:42:56,SHIPPED,EAST
605,532,2024-04-21 19:59:18,RETURNED,CENTRAL
606,98,2017-05-29 10:00:11,CANCELLED,SOUTH
607,494,2025-11-21 07:21:25,DELIVERED,WEST
608,153,1976-09-01 18:48:09,RETURNED,CENTRAL
609,56,2000-10-15 11:47:18,PLACED,SOUTH
610,518,2003-09-15 09:02:15,CANCELLED,WEST
611,170,1986-05-14 22:41:45,PLACED,WEST
612,329,1975-08-28 06:01:22,SHIPPED,EAST
613,285,2008-01-03 06:26:56,PLACED,CENTRAL
614,229,2021-03-31 20:56:22,RETURNED,WEST
615,413,1970-11-05 18:36:08,SHIPPED,NORTH
616,471,2017-03-03 13:56:57,CANCELLED,CENTRAL
617,-1,2019-10-19 15:31:17,PLACED,WEST
618,458,1997-09-02 13:07:57,DELIVERED,NORTH
619,510,1984-11-01 13:56:11,PLACED,NORTH
620,-1,1979-01-12 13:47:32,CANCELLED,NORTH
621,-1,1994-05-23 05:19:00,RETURNED,NORTH
622,94,1990-02-16 21:51:45,RETURNED,CENTRAL
623,653,1986-04-08 22:16:18,DELIVERED,CENTRAL
624,576,2014-01-27 04:25:27,SHIPPED,WEST
625,350,1976-03-05 02:15:39,DELIVERED,NORTH
626,229,1971-01-31 22:42:43,CANCELLED,EAST
627,574,2002-08-26 01:40:37,RETURNED,CENTRAL
628,485,2015-07-12 23:17:12,DELIVERED,WEST
629,117,1990-09-29 18:07:07,PLACED,SOUTH
630,3,1981-01-04 15:08:49,DELIVERED,EAST
631,649,2017-11-10 17:28:09,DELIVERED,CENTRAL
632,535,2001-04-03 12:53:01,DELIVERED,NORTH
633,47,2008-10-24 21:23:51,SHIPPED,WEST
634,144,2020-11-07 21:52:35,CANCELLED,NORTH
635,261,2009-09-19 22:49:19,RETURNED,SOUTH
636,193,1971-08-30 19:12:15,PLACED,WEST
637,221,2000-12-14 03:06:14,CANCELLED,SOUTH
638,347,2001-07-23 19:59:53,PLACED,WEST
639,48,2022-07-11 01:31:07,RETURNED,NORTH
640,462,1979-06-08 12:23:06,CANCELLED,CENTRAL
641,517,2017-11-06 12:17:52,SHIPPED,WEST
642,5,1997-08-02 06:53:01,RETURNED,NORTH
643,567,1982-08-02 20:25:36,CANCELLED,CENTRAL
644,495,2023-10-02 01:04:30,RETURNED,SOUTH
645,593,1995-03-17 20:24:39,SHIPPED,SOUTH
646,107,2012-08-27 11:18:03,CANCELLED,CENTRAL
647,621,2001-08-06 00:00:00,DELIVERED,CENTRAL
648,394,2017-11-25 13:56:04,CANCELLED,CENTRAL
649,255,2013-02-07 07:11:41,DELIVERED,WEST
650,352,1970-02-03 21:26:44,DELIVERED,WEST
651,137,2012-09-08 18:01:30,SHIPPED,WEST
652,617,1974-10-24 05:21:14,RETURNED,EAST
653,561,1996-03-11 05:25:35,DELIVERED,CENTRAL
654,648,2017-01-02 16:48:20,SHIPPED,SOUTH
655,215,1992-08-27 10:14:45,RETURNED,EAST
656,354,2006-02-17 02:18:53,SHIPPED,SOUTH
657,516,1972-03-24 02:46:00,RETURNED,EAST
658,119,1990-03-08 18:49:02,DELIVERED,CENTRAL
659,492,1998-12-25 20:35:17,RETURNED,CENTRAL
660,684,2021-03-27 03:11:28,CANCELLED,CENTRAL
661,293,1988-05-11 15:37:58,CANCELLED,NORTH
662,536,2017-07-03 06:01:00,PLACED,NORTH
663,391,2011-09-06 19:13:19,SHIPPED,NORTH
664,687,2006-11-30 07:08:44,PLACED,SOUTH
665,274,2009-02-22 09:40:55,SHIPPED,EAST
666,700,2024-01-24 21:02:19,DELIVERED,SOUTH
667,64,1984-02-05 15:39:26,DELIVERED,SOUTH
668,555,2023-08-09 04:29:15,PLACED,EAST
669,464,2016-08-04 10:41:29,PLACED,CENTRAL
670,692,1975-07-06 05:56:54,RETURNED,SOUTH
671,663,2012-03-22 11:56:50,RETURNED,WEST
672,244,1992-11-04 17:40:16,RETURNED,EAST
673,681,2020-01-26 10:24:10,PLACED,WEST
674,397,1973-09-24 08:26:09,CANCELLED,EAST
675,566,2005-01-10 20:16:08,PLACED,NORTH
676,258,2015-11-29 14:10:08,SHIPPED,CENTRAL
677,454,1994-10-09 00:48:08,SHIPPED,EAST
678,603,1973-07-05 14:16:43,RETURNED,CENTRAL
679,202,1977-07-21 02:07:20,SHIPPED,EAST
680,460,1996-01-23 09:33:08,SHIPPED,NORTH
681,192,1994-11-17 19:26:38,SHIPPED,CENTRAL
682,123,2001-09-01 09:48:05,CANCELLED,NORTH
683,439,2012-02-18 15:29:23,DELIVERED,CENTRAL
684,271,1972-10-12 00:00:00,SHIPPED,SOUTH
685,599,1994-11-17 07:40:54,DELIVERED,NORTH
686,339,1994-12-08 17:47:57,CANCELLED,SOUTH
687,41,1981-12-05 07:04:47,SHIPPED,EAST
688,612,2014-02-09 10:02:57,PLACED,CENTRAL
689,678,2008-01-10 19:29:21,DELIVERED,WEST
690,587,2017-12-19 17:31:07,RETURNED,EAST
691,75,1974-07-24 10:35:05,DELIVERED,CENTRAL
692,226,2008-02-28 17:18:02,SHIPPED,CENTRAL
693,70,2018-04-09 16:04:49,RETURNED,SOUTH
694,426,2022-08-23 07:46:04,RETURNED,CENTRAL
695,414,1983-12-07 00:00:00,PLACED,EAST
696,227,1979-06-03 02:16:35,SHIPPED,EAST
697,340,1992-10-16 17:20:15,DELIVERED,EAST
698,224,1986-03-29 05:57:16,RETURNED,CENTRAL
699,487,2006-09-21 16:07:08,RETURNED,NORTH
700,-1,1977-09-23 11:47:35,DELIVERED,WEST
701,247,2014-03-02 22:29:07,RETURNED,CENTRAL
702,250,2002-07-25 00:28:08,PLACED,EAST
703,391,2020-03-06 16:20:19,PLACED,WEST
704,263,2021-03-11 22:47:37,RETURNED,EAST
705,26,2009-06-23 00:00:00,RETURNED,EAST
706,527,2017-10-30 06:32:57,RETURNED,WEST
707,499,1984-04-11 10:58:42,PLACED,EAST
708,668,2021-04-03 05:29:29,SHIPPED,EAST
709,527,2020-09-12 11:46:45,PLACED,NORTH
710,172,2021-10-11 22:07:16,RETURNED,CENTRAL
711,8,1985-05-05 00:00:00,PLACED,SOUTH
712,687,1991-10-23 04:06:45,SHIPPED,WEST
713,107,1994-01-01 16:42:21,SHIPPED,CENTRAL
714,446,1988-03-12 05:10:11,PLACED,SOUTH
715,25,2004-04-08 04:48:00,CANCELLED,EAST
716,39,2016-04-16 03:03:21,PLACED,NORTH
717,56,1998-10-12 23:02:56,SHIPPED,EAST
718,572,1988-11-10 11:38:04,PLACED,CENTRAL
719,234,1973-09-15 14:39:17,DELIVERED,WEST
720,398,1974-04-25 01:11:23,CANCELLED,WEST
721,444,1995-05-16 08:04:56,DELIVERED,NORTH
722,399,1993-06-29 15:40:42,PLACED,CENTRAL
723,7,2000-10-14 17:27:59,RETURNED,NORTH
724,600,2003-02-02 05:38:52,PLACED,NORTH
725,367,2004-02-15 14:38:01,RETURNED,NORTH
726,297,2005-11-03 18:24:20,DELIVERED,CENTRAL
727,89,2026-06-14 19:42:55,DELIVERED,WEST
728,391,1978-05-08 23:01:44,CANCELLED,NORTH
729,486,2001-12-29 23:39:41,SHIPPED,CENTRAL
730,226,2018-04-21 19:16:34,SHIPPED,WEST
731,559,2006-03-13 13:22:44,DELIVERED,SOUTH
732,306,2016-02-28 10:39:21,DELIVERED,NORTH
733,567,2026-03-02 21:45:40,RETURNED,SOUTH
734,127,2006-04-06 04:39:49,PLACED,NORTH
735,587,1989-11-21 06:28:42,RETURNED,WEST
736,551,2000-10-03 23:36:25,RETURNED,NORTH
737,313,2012-04-03 19:51:43,SHIPPED,EAST
738,217,1995-01-20 00:00:00,CANCELLED,CENTRAL
739,-1,2024-06-07 17:14:38,SHIPPED,SOUTH
740,227,2015-10-27 02:57:26,RETURNED,EAST
741,199,2017-03-05 03:40:38,PLACED,SOUTH
742,688,2025-01-14 17:31:47,RETURNED,NORTH
743,563,1974-06-20 04:23:11,CANCELLED,CENTRAL
744,75,1982-10-26 13:17:15,DELIVERED,NORTH
745,257,2001-02-27 12:33:14,PLACED,SOUTH
746,595,1975-12-11 01:41:58,CANCELLED,EAST
747,366,1975-06-16 15:30:30,SHIPPED,SOUTH
748,103,1996-08-02 11:11:26,DELIVERED,CENTRAL
749,72,1982-03-03 09:24:24,SHIPPED,EAST
750,498,1989-08-16 13:00:16,CANCELLED,EAST
751,632,1975-03-28 12:51:33,DELIVERED,CENTRAL
752,157,1977-06-11 06:43:06,RETURNED,CENTRAL
753,374,1981-03-19 06:52:37,DELIVERED,WEST
754,173,1988-10-11 14:15:12,PLACED,EAST
755,253,1977-08-16 09:15:49,SHIPPED,WEST
756,284,2017-06-09 01:40:46,DELIVERED,SOUTH
757,696,1980-01-26 10:01:31,DELIVERED,WEST
758,474,2003-10-11 07:37:21,CANCELLED,EAST
759,313,1980-03-29 15:35:40,CANCELLED,CENTRAL
760,112,1983-11-25 19:32:43,SHIPPED,CENTRAL
761,84,2005-06-07 18:16:29,DELIVERED,SOUTH
762,552,2012-09-08 00:49:42,SHIPPED,EAST
763,642,1971-07-18 23:16:31,PLACED,NORTH
764,20,1989-12-13 18:23:07,RETURNED,NORTH
765,596,1998-05-07 01:47:36,RETURNED,WEST
766,605,2016-06-09 05:28:09,SHIPPED,NORTH
767,565,2006-11-05 10:31:44,DELIVERED,CENTRAL
768,553,1978-12-26 13:23:31,CANCELLED,SOUTH
769,375,2002-04-01 23:17:41,CANCELLED,SOUTH
770,604,1993-08-05 06:45:05,DELIVERED,SOUTH
771,476,1998-08-04 09:17:20,RETURNED,CENTRAL
772,93,2000-03-16 04:50:04,CANCELLED,EAST
773,515,2020-03-14 20:42:23,PLACED,SOUTH
774,629,2013-11-14 17:15:00,SHIPPED,CENTRAL
775,144,1971-06-18 22:41:20,CANCELLED,SOUTH
776,184,1989-11-02 16:32:33,RETURNED,CENTRAL
777,676,1982-11-13 03:04:38,SHIPPED,WEST
778,368,1974-04-14 14:50:55,PLACED,SOUTH
779,500,1971-07-02 17:21:13,SHIPPED,NORTH
780,271,2024-07-29 13:08:10,DELIVERED,SOUTH
781,44,1985-10-23 13:05:19,SHIPPED,CENTRAL
782,370,2005-05-12 05:41:34,CANCELLED,WEST
783,466,2013-11-14 09:50:48,PLACED,NORTH
784,665,1992-11-09 06:39:17,DELIVERED,NORTH
785,534,1998-01-06 15:40:57,DELIVERED,EAST
786,593,2009-05-19 18:44:45,RETURNED,CENTRAL
787,179,1993-04-30 03:40:47,CANCELLED,WEST
788,375,2014-08-17 00:22:33,RETURNED,NORTH
789,530,2013-12-18 16:34:02,DELIVERED,WEST
790,229,2023-07-18 15:01:03,RETURNED,WEST
791,362,1992-03-16 09:21:24,DELIVERED,WEST
792,494,2003-01-31 06:48:42,RETURNED,NORTH
793,514,2010-05-18 23:23:23,SHIPPED,WEST
794,170,2015-04-24 22:11:01,SHIPPED,NORTH
795,527,2017-06-03 15:18:57,DELIVERED,SOUTH
796,154,2006-01-29 08:28:30,SHIPPED,SOUTH
797,371,2007-04-29 06:19:51,RETURNED,NORTH
798,677,2000-04-19 21:43:55,SHIPPED,WEST
799,339,2001-03-02 19:52:17,PLACED,WEST
800,692,1990-09-11 00:00:00,CANCELLED,WEST
801,216,2008-08-08 02:47:49,RETURNED,SOUTH
802,663,1978-12-24 17:46:35,CANCELLED,NORTH
803,250,2023-09-19 00:00:00,PLACED,SOUTH
804,588,1990-11-09 23:23:32,RETURNED,SOUTH
805,138,1981-09-08 13:10:58,RETURNED,NORTH
806,587,2023-09-17 08:31:35,SHIPPED,NORTH
807,171,1987-09-11 12:29:20,DELIVERED,SOUTH
808,530,1985-06-07 16:41:43,CANCELLED,CENTRAL
809,-1,2002-12-14 22:16:11,PLACED,EAST
810,88,1995-04-23 16:22:14,SHIPPED,WEST
811,622,1989-08-10 21:57:25,CANCELLED,WEST
812,175,2022-05-20 05:36:10,SHIPPED,WEST
813,616,1973-03-22 02:50:47,SHIPPED,CENTRAL
814,187,1980-02-04 23:15:47,RETURNED,CENTRAL
815,271,1994-01-11 20:49:19,SHIPPED,EAST
816,465,1989-05-09 08:29:20,RETURNED,CENTRAL
817,71,2001-01-10 02:46:14,SHIPPED,WEST
818,395,1981-04-27 23:26:11,SHIPPED,NORTH
819,17,2012-02-06 00:00:00,SHIPPED,CENTRAL
820,517,1980-12-10 10:54:00,CANCELLED,SOUTH
821,621,2018-06-10 04:30:07,PLACED,SOUTH
822,488,2006-06-06 08:50:34,RETURNED,CENTRAL
823,40,1989-05-30 20:12:57,RETURNED,CENTRAL
824,121,1982-05-28 14:33:26,PLACED,WEST
825,676,1981-12-07 13:55:26,SHIPPED,CENTRAL
826,553,2018-03-10 04:45:20,PLACED,WEST
827,535,2017-02-24 02:39:06,CANCELLED,EAST
828,45,2015-05-07 08:49:01,RETURNED,WEST
829,235,2024-01-24 08:13:46,CANCELLED,WEST
830,-1,1980-06-11 21:14:59,RETURNED,CENTRAL
831,101,1980-12-22 00:10:59,CANCELLED,SOUTH
832,261,1986-03-11 04:03:27,CANCELLED,SOUTH
833,86,1977-12-15 23:54:30,DELIVERED,CENTRAL
834,557,1972-10-19 19:47:49,CANCELLED,EAST
835,194,1991-07-19 18:40:15,PLACED,NORTH
836,592,2009-02-04 21:36:52,RETURNED,NORTH
837,533,1978-08-10 12:23:25,PLACED,WEST
838,671,2000-01-02 08:19:10,SHIPPED,EAST
839,419,1987-09-21 10:56:35,DELIVERED,NORTH
840,159,1995-02-27 06:01:25,CANCELLED,CENTRAL
841,260,1982-07-22 16:30:04,DELIVERED,CENTRAL
842,434,1983-12-18 03:56:22,RETURNED,EAST
843,627,2008-04-11 16:42:35,DELIVERED,WEST
844,209,2018-02-13 22:05:26,CANCELLED,CENTRAL
845,571,1972-05-12 04:50:47,CANCELLED,SOUTH
846,380,2015-04-17 09:59:51,RETURNED,CENTRAL
847,496,1991-07-27 16:19:09,DELIVERED,EAST
848,592,1993-05-26 08:44:07,DELIVERED,WEST
849,142,1980-01-26 04:09:39,PLACED,SOUTH
850,458,1995-05-18 20:25:33,SHIPPED,NORTH
851,220,2000-07-07 18:22:26,RETURNED,WEST
852,347,2006-09-27 00:00:00,RETURNED,CENTRAL
853,54,1981-01-24 09:15:04,SHIPPED,WEST
854,652,2006-04-25 00:00:00,PLACED,NORTH
855,149,1990-07-10 00:00:00,CANCELLED,CENTRAL
856,446,1978-04-08 15:37:17,PLACED,NORTH
857,270,1971-09-12 12:27:54,SHIPPED,EAST
858,82,1997-07-13 10:49:50,RETURNED,NORTH
859,394,2003-12-27 01:47:35,CANCELLED,CENTRAL
860,672,2022-04-19 14:56:44,RETURNED,EAST
861,612,1979-11-23 12:51:55,PLACED,SOUTH
862,656,2001-03-03 15:56:24,CANCELLED,WEST
863,11,1991-10-17 01:26:19,SHIPPED,CENTRAL
864,293,1980-08-14 17:24:12,SHIPPED,NORTH
865,-1,1970-04-17 00:00:00,RETURNED,CENTRAL
866,238,2020-04-03 09:24:55,RETURNED,SOUTH
867,691,2007-03-02 12:31:47,PLACED,EAST
868,245,2004-07-12 17:16:39,PLACED,SOUTH
869,89,1992-07-18 00:36:03,DELIVERED,WEST
870,362,2014-01-17 08:03:24,CANCELLED,WEST
871,601,2018-01-03 02:07:36,SHIPPED,CENTRAL
872,16,1990-02-11 02:32:28,PLACED,NORTH
873,563,2002-04-02 02:43:34,DELIVERED,CENTRAL
874,597,1989-09-21 16:38:45,DELIVERED,EAST
875,284,2021-04-27 18:57:03,SHIPPED,CENTRAL
876,200,2009-01-16 01:50:04,CANCELLED,WEST
877,589,2015-05-20 14:01:42,PLACED,EAST
878,180,1980-01-04 18:42:36,CANCELLED,CENTRAL
879,110,2024-05-30 13:46:06,RETURNED,NORTH
880,516,2008-06-18 21:43:50,DELIVERED,EAST
881,120,2019-07-31 01:17:36,RETURNED,EAST
882,551,2000-02-01 14:13:23,RETURNED,EAST
883,454,1993-01-18 01:07:55,CANCELLED,CENTRAL
884,496,2016-11-23 20:11:17,SHIPPED,EAST
885,470,1977-08-23 00:00:00,CANCELLED,CENTRAL
886,29,2019-10-16 00:34:18,CANCELLED,NORTH
887,265,2002-08-06 03:26:02,PLACED,WEST
888,649,1972-09-23 05:11:59,SHIPPED,SOUTH
889,-1,1979-06-28 09:14:06,CANCELLED,EAST
890,529,2016-02-20 23:43:39,RETURNED,NORTH
891,270,2007-06-30 04:26:19,SHIPPED,EAST
892,96,1977-12-14 23:18:38,CANCELLED,EAST
893,-1,1990-12-19 10:11:39,RETURNED,SOUTH
894,488,1971-09-09 00:00:00,DELIVERED,EAST
895,224,1997-05-01 13:34:51,RETURNED,EAST
896,188,2012-01-09 14:12:54,SHIPPED,WEST
897,205,1984-12-30 04:43:16,SHIPPED,SOUTH
898,272,2000-05-07 00:00:00,SHIPPED,SOUTH
899,208,1994-04-28 01:33:25,SHIPPED,CENTRAL
900,365,1976-04-17 15:08:36,SHIPPED,NORTH
901,123,1992-03-17 21:11:01,PLACED,WEST
902,629,1973-09-29 20:50:39,PLACED,CENTRAL
903,44,2011-05-21 16:19:28,CANCELLED,EAST
904,636,2013-08-22 21:54:02,DELIVERED,WEST
905,589,1983-04-13 11:21:20,DELIVERED,WEST
906,188,2009-09-14 06:24:35,RETURNED,EAST
907,408,2005-10-28 14:01:05,SHIPPED,CENTRAL
908,132,1985-02-12 09:58:15,PLACED,CENTRAL
909,434,2023-03-02 21:40:23,CANCELLED,CENTRAL
910,34,2022-03-15 06:03:55,RETURNED,EAST
911,404,1988-11-29 22:00:50,SHIPPED,WEST
912,-1,1983-04-27 12:57:03,RETURNED,WEST
913,324,1971-07-15 10:47:34,PLACED,NORTH
914,691,1975-09-09 15:06:29,SHIPPED,WEST
915,595,2006-08-22 07:26:35,PLACED,EAST
916,371,2000-04-24 22:05:49,RETURNED,EAST
917,192,2016-01-28 12:02:38,RETURNED,EAST
918,243,2015-09-13 15:48:56,DELIVERED,WEST
919,628,1975-12-12 00:00:00,DELIVERED,EAST
920,189,2004-10-29 13:08:49,CANCELLED,WEST
921,-1,1996-11-03 10:50:59,CANCELLED,EAST
922,374,1983-03-27 01:57:54,CANCELLED,EAST
923,462,2003-05-18 13:59:04,SHIPPED,CENTRAL
924,135,1991-08-16 21:55:06,RETURNED,SOUTH
925,103,2011-01-17 22:02:15,DELIVERED,SOUTH
926,569,2011-03-06 06:58:44,CANCELLED,WEST
927,201,2004-10-23 18:56:36,SHIPPED,SOUTH
928,485,1973-10-25 01:42:12,PLACED,SOUTH
929,432,2015-05-17 13:38:37,CANCELLED,SOUTH
930,646,1994-07-28 07:35:09,RETURNED,CENTRAL
931,324,1997-01-20 08:35:09,CANCELLED,EAST
932,257,1980-01-26 05:11:25,RETURNED,CENTRAL
933,49,2018-09-21 09:01:25,CANCELLED,NORTH
934,168,1999-02-07 01:29:03,PLACED,SOUTH
935,261,1995-02-26 04:51:50,CANCELLED,NORTH
936,461,1996-04-10 21:08:56,DELIVERED,EAST
937,370,1995-05-16 18:26:42,DELIVERED,CENTRAL
938,571,1970-10-31 00:05:31,DELIVERED,EAST
939,21,1989-05-16 00:33:35,CANCELLED,NORTH
940,360,1993-06-22 00:55:23,RETURNED,SOUTH
941,591,1993-11-28 23:26:30,RETURNED,CENTRAL
942,179,1990-12-19 12:03:59,DELIVERED,EAST
943,-1,2000-04-27 20:27:38,RETURNED,WEST
944,458,2008-03-06 13:13:46,PLACED,WEST
945,629,1975-12-18 06:37:13,DELIVERED,WEST
946,647,1984-09-05 03:10:20,SHIPPED,SOUTH
947,656,2019-07-13 21:26:22,DELIVERED,WEST
948,647,2000-03-25 03:45:52,RETURNED,CENTRAL
949,415,2020-06-17 18:29:13,PLACED,NORTH
950,-1,1998-04-14 00:53:08,DELIVERED,SOUTH
951,322,2024-09-09 17:04:36,DELIVERED,EAST
952,274,2000-02-11 12:08:12,RETURNED,WEST
953,278,1989-08-23 00:53:56,CANCELLED,EAST
954,602,1981-02-23 00:44:42,RETURNED,WEST
955,424,2024-10-29 02:32:05,SHIPPED,SOUTH
956,24,2019-07-17 13:18:43,SHIPPED,SOUTH
957,678,1998-11-04 09:45:09,DELIVERED,NORTH
958,216,2019-08-01 14:06:57,SHIPPED,WEST
959,106,1998-03-09 20:13:04,PLACED,NORTH
960,485,1979-07-01 00:00:00,RETURNED,NORTH
961,27,2009-12-16 10:33:05,CANCELLED,CENTRAL
962,86,2010-09-09 00:00:00,PLACED,EAST
963,633,1975-11-10 11:30:48,SHIPPED,NORTH
964,671,1979-10-11 04:10:11,CANCELLED,EAST
965,235,1984-02-21 11:51:33,SHIPPED,EAST
966,-1,1990-08-20 20:25:08,SHIPPED,SOUTH
967,540,2002-04-19 13:45:33,SHIPPED,NORTH
968,36,2005-09-30 00:00:00,DELIVERED,EAST
969,488,1992-10-28 19:53:00,CANCELLED,CENTRAL
970,279,1974-07-02 00:00:00,RETURNED,WEST
971,-1,2010-03-13 09:40:55,RETURNED,SOUTH
972,606,2021-06-15 07:36:07,RETURNED,WEST
973,647,1995-07-28 20:58:27,RETURNED,WEST
974,537,1976-01-08 09:27:25,RETURNED,EAST
