item_id,order_id,product_id,quantity,unit_price,discount_percent
907,1526,57,4,1135.2,58
908,384,137,1,174195.0,84
909,1088,232,6,1440.78,15
910,1899,282,2,15080.23,55
911,435,78,7,152.46,55
912,1041,171,1,1822.8,34
913,758,51,1,105981.2,48
914,1500,476,7,2289.84,37
915,388,207,3,1771.17,35
916,1085,312,8,6772.5,55
917,224,349,1,2094.3,31
918,1964,57,4,1166.16,6
919,1834,19,10,610.06,30
920,135,273,2,2219.58,28
921,1808,318,7,2974.36,50
922,208,113,5,570.0,26
923,351,403,4,167727.78,81
924,590,362,10,1594.6,93
925,7,49,-3,23224.32,89
926,1275,245,5,1041.2,88
927,489,88,6,24288.71,8
928,342,96,6,4860.36,58
929,291,493,1,1401.7,60
930,877,172,1,1798.6,33
931,1805,40,3,3083.74,97
932,1748,5,10,2284.48,60
933,1195,1,8,19245.76,31
934,968,57,1,1403.52,2
935,1162,349,5,2190.96,29
936,1076,258,3,7695.62,18
937,1588,49,2,21934.08,94
938,688,232,8,1623.93,44
939,1118,132,8,2384.78,46
940,940,7,6,2001.58,90
941,684,457,9,15503.8,84
942,1756,443,10,9835.0,14
943,553,352,9,36844.99,81
944,43,76,7,972.7,28
945,1351,73,6,1647.5,3
946,501,296,7,2717.66,26
947,1525,46,4,4837.2,48
948,1309,56,5,2339.1,80
949,1391,279,8,1171.8,67
950,359,136,6,12825.72,42
951,801,302,7,72143.4,35
952,634,98,1,10158.08,66
953,1438,176,-10,2910.88,55
954,1629,233,10,5416.6,44
955,591,57,1,1290.0,87
956,302,239,3,3044.16,37
957,1278,286,3,4754.05,62
958,591,34,5,8585.5,58
959,84,112,5,2284.8,75
960,253,28,8,6539.05,0
961,882,181,1,251.97,32
962,283,180,5,2592.0,64
963,1363,491,9,35290.98,11
964,1461,139,3,430.92,25
965,885,300,2,3040.45,28
966,66,243,6,3244.41,86
967,1305,198,7,1620.16,12
968,1829,134,5,3924.18,39
969,355,289,7,2802.09,41
970,1648,297,3,5509.86,98
971,409,129,3,57080.61,70
972,409,155,5,4305.28,38
973,1161,475,8,2708.91,23
974,770,401,7,23265.57,17
975,1079,227,6,2439.36,87
976,1460,184,8,2680.15,54
977,956,216,7,407.96,3
978,1869,287,1,890.4,98
979,863,46,3,4489.2,38
980,1612,125,10,18606.42,47
981,261,318,9,3364.44,72
982,1798,151,1,6683.92,50
983,258,207,1,1702.52,97
984,1792,266,8,3103.52,6
985,174,29,5,33177.2,83
986,220,171,-10,1661.1,37
987,1159,247,6,2372.84,7
988,249,380,10,6637.77,65
989,1515,368,1,966.24,26
990,1058,74,9,5050.01,63
991,280,115,3,1779.05,80
992,637,369,1,28327.05,62
993,1278,353,4,3449.89,8
994,1,79,10,21689.46,15
995,1065,50,4,2528.8,13
996,971,13,9,4020.08,50
997,114,475,2,2538.27,51
998,991,95,4,3182.4,69
999,534,421,10,55747.05,56
1000,1760,337,10,12590.46,55
1001,300,326,1,6021.4,18
1002,1677,382,4,2518.5,65
1003,1519,359,9,55663.76,60
1004,984,149,5,2247.96,12
1005,1965,302,8,62352.51,85
1006,564,201,7,7835.52,13
1007,951,214,7,691.98,3
1008,581,235,2,1544.96,49
1009,23,298,5,2244.42,82
1010,1333,458,10,2923.92,5
1011,1860,465,6,25319.0,17
1012,959,452,8,3154.14,1
1013,325,184,9,3034.55,64
1014,432,179,9,5736.44,65
1015,129,90,3,1001.88,83
1016,1473,289,6,2652.36,91
1017,1759,403,3,163569.24,97
1018,1349,156,7,1236.48,82
1019,991,193,8,1221.63,84
1020,370,295,9,3029.74,84
1021,1077,133,3,84922.2,41
1022,1206,490,10,4548.39,74
1023,1265,425,7,5837.44,5
1024,61,437,3,2797.47,12
1025,1363,55,8,1002.19,86
1026,976,166,4,459.62,93
1027,1630,122,2,162703.38,22
1028,1492,457,7,15503.8,53
1029,1890,33,1,3065.04,32
1030,235,20,2,16271.28,97
1031,767,311,1,2343.54,22
1032,658,56,8,2067.9,17
1033,1306,294,9,743.56,25
1034,518,252,8,1603.44,36
1035,462,104,3,5125.41,67
1036,1657,405,-4,12492.48,74
1037,50,323,-2,8741.76,4
1038,1659,72,1,2205.83,99
1039,836,291,9,419.22,9
1040,698,95,9,2925.0,24
1041,1705,107,10,461.04,60
1042,1026,181,6,292.83,71
1043,1748,71,2,1341.68,54
1044,1281,193,2,1212.16,10
1045,261,401,9,24500.91,12
1046,242,256,4,24955.02,76
1047,1108,170,1,1090.44,37
1048,1889,425,5,6358.64,90
1049,733,35,3,1941.8,36
1050,154,274,10,5689.71,66
1051,1909,313,9,57626.94,51
1052,1267,30,9,3067.68,14
1053,1194,242,5,920.4,3
1054,67,174,7,41862.86,25
1055,686,455,1,4122.24,26
1056,1121,419,6,6307.82,96
1057,1359,468,1,1134.9,63
1058,150,413,10,10025.7,78
1059,1440,428,1,1466.52,9
1060,1946,214,10,807.31,78
1061,1904,42,9,1610.0,16
1062,555,371,-1,675.74,4
1063,1018,260,4,4375.8,44
1064,884,245,5,1026.0,29
1065,44,477,1,7442.6,99
1066,1602,416,4,2860.04,77
1067,1762,195,1,501.65,61
1068,107,199,7,2636.04,16
1069,881,360,7,1055.37,17
1070,237,225,2,5892.6,78
1071,1851,189,6,831.72,43
1072,895,471,1,1165.32,29
1073,189,302,1,60291.27,52
1074,1531,386,-9,1443.84,5
1075,1643,8,4,1812.88,7
1076,157,30,3,2881.76,23
1077,579,23,6,5152.18,77
1078,1342,456,4,1693.37,16
1079,1242,204,8,60.26,15
1080,1345,40,2,2777.72,69
1081,422,254,6,7083.54,28
1082,909,366,5,302.4,46
1083,1598,283,5,972.7,83
1084,501,270,5,11780.4,89
1085,1109,258,2,6374.73,44
1086,1845,211,10,1782.5,35
1087,161,105,3,12380.08,66
1088,473,157,9,2426.72,15
1089,763,372,3,43554.18,30
1090,1431,226,8,2226.0,14
1091,44,256,1,26528.76,35
1092,1205,197,5,10820.16,10
1093,123,143,10,7139.44,63
1094,39,442,7,5849.9,56
1095,91,115,4,1823.9,23
1096,1352,221,9,519.48,84
1097,625,17,9,4789.16,44
1098,1920,14,-10,2819.36,43
1099,1890,425,5,7036.2,96
1100,1211,111,1,1219.2,92
1101,1699,319,7,5858.12,54
1102,1603,374,1,66255.3,13
1103,1134,199,5,2735.89,68
1104,950,218,10,7787.15,72
1105,1575,266,5,2624.3,48
1106,958,382,4,2496.6,1
1107,575,410,5,3711.68,31
1108,1580,278,5,13575.6,73
1109,809,20,10,15483.96,46
1110,551,338,5,5934.6,83
1111,1660,396,10,759.0,15
1112,629,292,6,17587.52,33
1113,1736,92,8,18514.44,2
1114,901,5,8,2095.68,45
1115,984,327,9,3803.64,52
1116,120,297,2,4963.08,78
1117,1130,161,2,9530.64,23
1118,529,393,5,5297.02,63
1119,261,117,3,25914.48,79
1120,1344,26,4,8628.68,83
1121,79,95,9,3205.8,56
1122,1188,163,-1,18815.05,91
1123,467,32,5,5641.58,2
1124,1390,433,6,595.63,91
1125,92,308,4,3040.73,13
1126,159,260,8,3803.58,65
1127,159,122,4,141481.2,73
1128,761,425,7,5837.44,82
1129,874,449,5,2636.82,3
1130,669,311,6,2023.2,52
1131,1838,334,6,136257.5,37
1132,1274,16,-3,12077.01,5
1133,596,477,3,9404.74,75
1134,53,55,-10,836.36,40
1135,1047,367,-9,142214.4,74
1136,1460,177,4,16123.52,74
1137,67,337,3,13593.24,97
1138,1330,41,2,6493.2,28
1139,1158,258,10,7465.9,70
1140,1504,215,9,5955.74,15
1141,1736,450,9,3013.2,6
1142,1244,242,9,892.08,56
1143,650,138,4,1729.92,73
1144,601,467,4,2618.4,31
1145,1637,394,6,685.62,58
1146,645,384,2,17404.2,30
1147,912,376,7,5809.21,10
1148,721,287,9,712.32,46
1149,1339,248,10,1964.43,57
1150,1611,215,4,5731.84,16
1151,1896,276,4,5538.22,52
1152,1381,300,-3,3295.95,33
1153,1630,147,6,153324.0,15
1154,167,210,7,1485.54,18
1155,1180,254,4,7083.54,23
1156,1795,233,1,4449.35,15
1157,858,135,9,3912.48,60
1158,1522,52,3,5233.4,4
1159,1708,221,1,617.76,21
1160,150,68,9,16113.94,67
1161,1882,199,7,2416.37,16
1162,824,357,9,1646.19,91
1163,601,61,6,872.16,43
1164,1212,312,10,6073.75,92
1165,93,38,6,1965.6,57
1166,1866,210,8,1568.07,55
1167,593,388,8,351.12,17
1168,1503,94,10,1006.36,65
1169,172,78,1,154.88,75
1170,758,346,8,42506.02,41
1171,899,91,9,55850.69,75
1172,573,484,-2,2875.86,38
1173,1011,175,1,148.48,66
1174,1838,269,10,1302.84,54
1175,585,166,7,411.6,96
1176,366,489,3,35921.82,94
1177,1808,375,4,4263.18,66
1178,570,295,10,2713.2,12
1179,712,146,3,9485.22,36
1180,561,250,-8,33281.82,21
1181,591,481,5,1346.76,96
1182,218,474,4,3784.59,35
1183,289,50,4,2768.6,65
1184,1546,87,-1,9748.53,5
1185,1966,457,9,14693.9,24
1186,14,251,1,54108.78,26
1187,578,483,10,3108.21,93
1188,912,267,3,3712.8,58
1189,605,471,2,1314.72,90
1190,1883,433,2,581.56,55
1191,1011,135,2,4060.68,17
1192,571,375,2,4852.4,45
1193,1646,41,4,6168.54,9
1194,670,81,9,10027.2,35
1195,929,323,9,9872.16,99
1196,152,362,6,1849.2,4
1197,888,52,9,4584.0,24
1198,1724,286,1,5593.0,81
1199,1285,5,4,2152.32,75
1200,771,447,4,4081.96,25
1201,544,241,3,6022.5,23
1202,1503,255,5,68829.78,25
1203,1301,449,2,3238.2,66
1204,1756,371,4,657.8,55
1205,138,252,9,1578.96,26
1206,1455,92,1,18365.13,88
1207,539,315,7,34686.6,74
1208,481,327,-6,4098.75,67
1209,1346,489,3,44659.56,38
1210,1722,119,5,9206.68,62
1211,1004,408,7,977.82,45
1212,1113,247,5,1957.16,28
1213,231,494,5,5068.83,57
1214,667,127,7,36409.73,22
1215,952,490,6,4924.29,14
1216,712,357,7,1857.24,16
1217,1585,452,8,3635.28,62
1218,1231,211,4,1568.6,37
1219,549,260,4,4645.08,52
1220,125,288,6,5737.16,86
1221,651,211,7,1925.1,56
1222,871,205,5,303.02,6
1223,550,249,4,495.6,81
1224,1677,24,5,3964.28,52
1225,454,294,3,814.07,26
1226,1597,321,2,4912.6,78
1227,1251,169,3,49432.8,69
1228,41,487,1,1158.3,48
1229,185,400,6,20617.87,45
1230,1571,393,9,5027.68,83
1231,101,266,4,2761.22,68
1232,407,81,9,10194.32,91
1233,470,149,3,2385.24,47
1234,679,212,4,567.69,93
1235,510,482,1,8267.28,2
1236,1547,482,9,8416.24,64
1237,815,406,8,3685.2,20
1238,580,155,1,4497.48,80
1239,1582,353,4,3388.83,34
1240,1536,64,7,23903.1,51
1241,269,419,5,6217.06,10
1242,157,38,-9,1867.32,90
1243,1562,376,7,5281.1,1
1244,1521,426,9,3999.0,19
1245,196,377,10,6508.35,50
1246,398,426,10,4247.0,39
1247,1608,166,7,432.18,95
1248,48,155,5,4766.56,25
1249,205,136,10,11617.5,48
1250,597,220,2,15503.67,52
1251,1149,143,8,6963.88,89
1252,1093,260,4,4106.52,2
1253,1018,373,7,8922.2,47
1254,1563,280,2,10962.84,28
1255,1184,500,1,4284.64,98
1256,476,229,6,580.0,72
1257,224,330,5,272.4,18
1258,1659,323,2,8515.68,71
1259,347,107,8,433.92,31
1260,172,73,7,1700.22,60
1261,1072,371,10,801.32,29
1262,121,393,8,5297.02,52
1263,638,380,6,6891.12,19
1264,75,165,10,3173.4,52
1265,1785,3,5,3463.68,26
1266,1547,288,8,6174.74,63
1267,642,492,4,829.2,59
1268,1452,248,9,2132.33,94
1269,1502,42,2,1584.24,89
1270,159,193,3,1268.98,1
1271,332,267,2,3139.5,25
1272,897,446,2,2913.75,54
1273,1015,88,9,23176.25,17
1274,1534,448,9,3672.78,51
1275,19,152,2,729.39,37
1276,1475,473,5,13590.36,41
1277,1260,456,6,1821.44,83
1278,340,73,5,1660.68,87
1279,419,412,-10,3508.4,91
1280,761,266,10,2692.76,60
1281,948,108,6,5801.86,95
1282,1475,437,3,2749.65,67
1283,1465,425,8,5733.2,40
1284,853,92,3,18663.75,8
1285,12,160,4,2086.84,88
1286,193,276,8,4959.6,12
1287,126,320,8,4979.4,20
1288,137,180,9,2649.6,28
1289,707,322,1,2554.82,24
1290,563,146,7,10744.32,93
1291,627,189,10,960.78,51
1292,1914,131,9,3450.59,82
1293,1351,104,2,5333.76,19
1294,211,375,4,4089.88,22
1295,539,289,2,2438.46,66
1296,1203,331,7,1044.0,73
1297,1582,437,10,3084.39,35
1298,1980,414,10,1591.65,60
1299,429,87,1,10201.95,29
1300,444,47,10,27951.66,18
1301,338,244,1,17748.0,9
1302,1835,497,1,2015.52,65
1303,1654,226,7,2082.9,60
1304,670,155,9,5150.96,15
1305,494,287,7,775.92,99
1306,790,362,8,1621.4,39
1307,1718,268,6,20454.84,10
1308,1809,310,4,904.4,21
1309,1937,325,-5,4101.24,18
1310,1721,224,9,2404.36,62
1311,1424,404,5,3871.05,15
1312,1143,461,7,2895.1,44
1313,365,13,6,4441.54,59
1314,1579,344,6,2036.23,54
1315,438,316,9,10979.28,24
1316,784,192,3,2547.87,95
1317,22,101,8,15922.39,67
1318,400,3,10,3122.56,42
1319,193,467,6,3032.98,32
1320,1030,472,1,11143.02,34
1321,69,332,5,17231.5,61
1322,816,23,5,5024.44,80
1323,118,498,10,6114.56,3
1324,1768,368,8,944.28,80
1325,931,252,3,1530.0,95
1326,1792,332,9,17894.25,13
1327,79,190,1,2493.57,91
1328,314,362,3,1835.8,16
1329,170,215,2,4970.58,56
1330,1306,364,1,3391.2,12
1331,1757,279,5,1146.69,24
1332,1342,315,1,32018.4,86
1333,1738,461,6,3073.26,90
1334,347,464,10,1557.43,46
1335,1058,8,7,1639.59,85
1336,1372,32,2,5545.96,97
1337,1028,76,5,795.2,22
1338,909,23,5,5492.82,25
1339,1411,259,7,211.6,81
1340,1530,432,1,7944.44,35
1341,1149,180,2,2304.0,59
1342,1164,429,2,16176.64,59
1343,181,60,2,17125.8,93
1344,177,96,6,4508.16,80
1345,1978,11,3,953.1,1
1346,446,327,6,4065.96,10
1347,1797,371,4,711.62,87
1348,1316,483,4,3360.91,96
1349,1512,68,5,13055.82,48
1350,1446,147,-3,150768.6,17
1351,1158,162,7,8680.23,24
1352,559,453,4,167.9,37
1353,532,358,8,3529.38,11
1354,1004,182,10,36222.56,44
1355,1582,329,9,16876.4,80
1356,1408,426,3,3441.0,74
1357,790,80,9,3171.84,26
1358,1439,223,6,9133.8,87
1359,1631,148,4,4866.0,89
1360,1984,258,9,7810.48,95
1361,1627,138,2,1602.72,98
1362,432,133,4,79775.4,33
1363,65,473,2,13590.36,84
1364,1293,96,-8,4015.08,59
1365,1202,166,6,439.04,48
1366,1349,302,1,61837.2,89
1367,215,323,6,10324.32,1
1368,326,216,8,394.8,43
1369,1327,463,2,964.85,45
1370,628,84,8,6631.94,23
1371,1541,12,8,480.6,78
1372,935,304,10,1391.28,55
1373,1497,205,8,296.48,31
1374,518,371,6,771.42,43
1375,989,348,7,1381.59,5
1376,1989,476,4,2645.16,64
1377,221,216,7,440.86,34
1378,1954,296,7,2874.88,3
1379,336,263,3,3213.68,38
1380,1816,306,9,4869.68,72
1381,1540,72,3,2388.13,42
1382,1615,492,1,773.92,39
1383,1624,393,3,6060.15,44
1384,940,203,3,48066.12,0
1385,1349,76,4,979.8,22
1386,618,158,2,1086.75,30
1387,1757,105,7,10195.36,92
1388,502,79,9,21532.29,99
1389,767,3,8,3017.6,44
1390,205,242,9,927.48,50
1391,1432,109,8,5707.67,48
1392,1703,238,4,5455.14,12
1393,794,66,6,5827.66,17
1394,819,396,6,952.2,36
1395,1679,346,7,44944.89,50
1396,1094,37,6,46306.25,85
1397,1517,497,10,1944.8,28
1398,1814,312,3,7202.5,30
1399,756,186,6,7347.06,0
1400,1251,307,7,17419.48,9
1401,1323,118,3,2038.75,24
1402,91,109,5,5359.11,11
1403,696,197,3,9785.88,19
1404,584,160,7,2356.69,61
1405,72,134,7,3498.3,20
1406,816,350,9,30670.72,13
1407,953,413,2,8790.65,87
1408,1501,52,7,5157.0,1
1409,330,164,3,5964.8,64
1410,787,352,8,30473.3,62
1411,1340,492,7,849.93,98
1412,112,156,7,1302.72,94
1413,1299,60,10,20104.2,57
1414,1029,191,8,1887.6,42
1415,1729,274,6,5495.19,22
1416,869,273,7,2576.97,86
1417,164,77,1,2155.2,90
1418,1209,133,4,81062.1,78
1419,1491,447,8,3832.68,6
1420,952,145,1,2435.15,62
1421,943,188,1,4625.76,76
1422,1406,190,5,2377.59,43
1423,1383,152,1,753.11,34
1424,367,151,6,6135.24,2
1425,915,167,5,196.3,4
1426,1221,58,6,18560.15,4
1427,1089,379,7,6147.18,22
1428,173,274,2,5543.82,93
1429,297,325,8,3821.61,35
1430,708,498,8,5934.72,79
1431,500,471,9,1274.88,58
1432,84,40,6,2848.34,4
1433,301,312,2,6557.5,65
1434,1486,41,6,6446.82,81
1435,1535,155,7,4689.68,2
1436,377,487,5,1141.14,83
1437,1522,453,2,198.56,55
1438,1977,60,4,19061.76,33
1439,621,316,9,10104.12,31
1440,1422,410,1,4009.94,73
1441,969,111,7,1198.88,95
1442,1411,399,3,5255.72,64
1443,1376,24,10,3900.34,23
1444,1389,146,5,9233.4,52
1445,425,10,7,3880.22,16
1446,563,137,8,179769.24,81
1447,652,50,4,2550.6,2
1448,1453,167,4,169.12,78
1449,590,373,10,8667.28,58
1450,1205,216,10,394.8,69
1451,797,244,9,16269.0,43
1452,698,164,6,6337.6,56
1453,311,237,8,2422.08,68
1454,1429,88,7,21878.38,51
1455,67,339,10,4718.0,10
1456,1294,250,9,34419.66,10
1457,426,383,9,3662.67,38
1458,598,385,6,2804.88,86
1459,958,16,3,12875.49,74
1460,342,320,6,4940.8,55
1461,851,392,1,1126.94,36
1462,1140,381,8,7145.19,48
1463,1887,276,3,5042.26,77
1464,1944,436,2,23175.17,50
1465,448,109,2,5576.96,37
1466,366,443,3,10543.12,99
1467,1505,206,9,7462.41,45
1468,1539,112,7,2318.4,76
1469,572,164,6,6058.0,13
1470,1361,453,-6,183.96,68
1471,1091,201,4,8132.32,51
1472,1014,388,8,316.54,57
1473,322,474,3,3524.58,36
1474,7,273,6,2520.54,59
1475,1344,89,2,36244.98,74
1476,1338,215,7,5507.94,24
1477,1304,15,10,40978.08,17
1478,1249,318,9,2730.56,76
1479,1169,375,7,4852.4,2
1480,666,313,4,55689.9,72
1481,1282,242,2,991.2,47
1482,47,381,10,8427.66,83
1483,798,283,9,972.7,24
1484,1742,468,3,1202.8,47
1485,1481,448,4,3433.9,60
1486,1920,365,4,6997.2,16
1487,601,34,1,9053.8,73
1488,945,236,4,2934.4,77
1489,909,124,3,987.04,64
1490,1314,57,10,1403.52,42
1491,1787,472,3,10106.46,59
1492,1479,493,2,1177.0,95
1493,67,350,7,30896.24,66
1494,963,442,7,5370.4,53
1495,1962,134,9,3437.46,91
1496,1591,311,9,2225.52,3
1497,899,247,1,2061.08,50
1498,1697,422,1,2952.4,51
1499,1468,475,9,2772.9,83
1500,902,220,-2,14973.63,18
1501,1735,135,10,3971.76,14
1502,1479,87,6,9295.11,84
1503,696,73,4,1779.3,61
1504,431,136,2,11152.8,82
1505,1421,38,8,1937.52,90
1506,1007,386,4,1511.52,33
1507,702,152,8,711.6,57
1508,1433,133,10,75915.3,76
1509,74,390,3,1414.74,66
1510,591,14,4,2903.52,47
1511,1155,186,5,6938.89,91
1512,325,291,5,382.5,91
1513,901,345,5,3940.98,95
1514,1650,356,3,963.3,77
1515,599,440,7,768.18,81
1516,467,15,4,44830.72,38
1517,304,300,1,3014.9,46
1518,1477,261,9,1867.82,61
1519,1267,461,3,2694.67,82
1520,320,301,9,2709.6,66
1521,767,194,8,1033.5,21
1522,1784,269,8,1189.1,61
1523,1838,195,1,517.45,8
1524,702,116,5,6535.44,28
1525,308,143,-10,7841.68,93
1526,1617,62,4,306.13,63
1527,941,292,1,17587.52,95
1528,1733,420,9,3778.44,29
1529,1519,104,6,5458.77,4
1530,817,321,2,4912.6,42
1531,1040,35,5,1761.49,68
1532,1734,380,9,6941.79,10
1533,1988,409,1,52512.76,72
1534,1071,127,4,38020.78,94
1535,375,354,4,4546.62,88
1536,1470,234,3,144.3,77
1537,545,283,5,795.2,95
1538,390,376,2,6625.38,16
1539,1071,156,1,1280.64,29
1540,500,300,10,3193.75,59
1541,202,275,1,2542.8,81
1542,150,101,8,14869.67,56
1543,171,244,4,16712.7,69
1544,1208,111,10,1270.0,38
1545,1166,5,10,2322.24,14
1546,1475,454,8,28521.9,82
1547,399,302,10,69051.54,58
1548,2,129,7,59865.03,34
1549,1009,324,3,1698.0,64
1550,990,264,5,1915.2,82
1551,614,136,9,10873.98,43
1552,564,348,9,1462.86,39
1553,1282,226,2,2130.6,23
1554,999,4,6,611.34,65
1555,964,254,3,5902.95,8
1556,1558,222,5,38974.83,56
1557,702,327,9,4459.44,23
1558,397,399,2,5968.36,29
1559,437,158,9,1124.55,40
1560,1570,272,8,2876.98,87
1561,615,475,10,2474.28,73
1562,1377,80,6,2849.7,24
1563,1570,203,3,53105.31,20
1564,1250,340,3,1519.2,66
1565,971,335,10,5178.6,53
1566,1597,372,5,45908.46,33
1567,967,479,5,5308.27,18
1568,628,171,6,1999.2,95
1569,646,231,5,3482.13,72
1570,806,391,7,5392.2,97
1571,1926,207,1,1922.2,52
1572,725,331,3,1078.8,98
1573,562,10,4,3435.92,84
1574,1468,132,5,2748.56,47
1575,49,165,7,3321.0,48
1576,668,286,9,5313.35,25
1577,1634,111,10,1280.16,56
1578,1754,141,2,6228.32,31
1579,329,167,8,211.4,92
1580,1215,241,1,6456.12,84
1581,799,353,8,3572.01,35
1582,1243,301,-7,2506.38,12
1583,115,328,6,17171.36,68
1584,757,225,5,4825.1,60
1585,276,451,2,2914.8,99
1586,1501,212,3,612.39,19
1587,1208,154,10,50623.56,71
1588,181,225,4,5124.0,73
1589,1120,391,5,6225.54,67
1590,1674,150,1,1723.68,98
1591,1577,35,6,1941.8,46
1592,1854,396,8,917.7,27
1593,378,165,8,2878.2,58
1594,742,171,4,1925.7,90
1595,531,131,10,3613.61,2
1596,288,62,7,311.19,50
1597,1651,250,1,38686.56,67
1598,124,468,9,1173.7,2
1599,1159,224,1,2714.6,64
1600,1789,409,6,57171.15,68
1601,1008,145,10,2586.0,81
1602,138,377,2,6170.88,11
1603,1996,286,2,5073.65,20
1604,1636,263,2,2959.36,59
1605,1250,333,-4,12720.62,9
1606,1572,351,7,2760.8,35
1607,954,232,3,1587.3,42
1608,150,94,10,868.8,58
1609,1081,400,7,20469.54,2
1610,823,295,5,2487.1,79
1611,1697,200,1,195.8,28
1612,661,219,3,864.94,28
1613,1197,346,6,44248.07,58
1614,1339,341,4,6536.52,73
1615,1896,182,-10,34127.04,24
1616,1584,76,4,844.9,23
1617,207,14,9,2714.16,5
1618,1597,66,9,5262.29,8
1619,671,446,6,3648.75,29
1620,1348,107,4,403.41,20
1621,869,139,4,450.36,27
1622,1582,182,1,34127.04,56
1623,253,428,7,1333.2,56
1624,1777,381,4,7450.54,6
1625,916,225,7,4953.2,26
1626,1579,195,10,537.2,15
1627,191,497,3,2227.68,74
1628,1484,265,2,1777.9,96
1629,430,62,8,336.49,77
1630,734,384,6,16217.55,24
1631,431,47,9,29667.99,61
1632,523,261,2,2143.4,58
1633,34,4,7,598.05,53
1634,820,493,2,1294.7,46
1635,1937,159,2,4468.59,83
1636,616,118,2,2120.3,82
1637,1660,200,8,195.8,35
1638,1495,332,6,14713.05,18
1639,1736,128,3,14624.0,1
1640,263,266,3,2601.48,88
1641,963,391,1,5441.22,76
1642,1644,108,5,5050.54,79
1643,850,422,-3,3001.2,22
1644,358,480,9,3172.4,19
1645,1520,415,3,30961.48,14
1646,1611,84,1,6527.5,26
1647,627,207,6,1908.47,33
1648,1274,165,1,3321.0,3
1649,680,15,8,38876.64,94
1650,1786,74,7,4214.67,69
1651,773,391,10,6519.66,67
1652,348,81,2,9191.6,44
1653,1838,115,2,1838.85,8
1654,231,496,8,7598.72,53
1655,1754,460,9,2576.72,17
1656,1755,309,1,3938.9,60
1657,962,461,5,2538.78,41
1658,1345,277,6,37794.4,78
1659,1369,367,2,131680.0,63
1660,1534,426,10,3596.0,16
1661,450,264,3,1846.8,18
1662,462,338,2,5846.68,12
1663,1469,207,5,1894.74,78
1664,216,128,4,13481.5,23
1665,1496,338,5,5275.2,90
1666,1995,237,10,2630.88,66
1667,1183,453,5,195.64,16
1668,672,217,-6,1121.36,18
1669,1187,378,1,7396.13,49
1670,1295,25,4,10405.2,1
1671,293,325,1,4225.52,30
1672,332,204,6,50.6,73
1673,985,248,6,1947.64,80
1674,1781,419,10,5536.36,57
1675,440,233,10,4565.42,69
1676,901,61,5,821.6,98
1677,1054,474,-6,3466.8,23
1678,523,175,8,155.44,70
1679,935,340,2,1658.46,43
1680,1564,266,5,2555.84,46
1681,874,329,1,19054.0,69
1682,259,49,4,22855.68,14
1683,247,282,5,14207.82,44
1684,629,232,7,1550.67,10
1685,1979,444,9,50994.45,50
1686,1680,482,9,8639.68,18
1687,1721,349,4,2158.74,2
1688,407,376,6,6049.26,76
1689,1598,78,10,165.77,67
1690,1076,25,9,10948.08,69
1691,472,356,9,971.75,47
1692,326,52,3,4966.0,81
1693,1760,317,4,13158.0,96
1694,1467,78,9,169.4,78
1695,869,440,-4,768.18,6
1696,1965,497,7,2103.92,49
1697,1846,268,7,22402.92,60
1698,959,165,3,3271.8,38
1699,1,39,5,12365.76,71
1700,1369,160,4,2500.61,93
1701,1256,305,2,8260.62,96
1702,841,72,3,2278.75,20
1703,1566,498,4,5485.12,20
1704,1324,215,7,5731.84,24
1705,510,428,6,1357.44,28
1706,1973,486,5,5635.02,51
1707,253,372,10,54933.2,86
1708,311,106,8,2103.3,86
1709,565,390,6,1365.1,81
1710,241,267,5,3439.8,13
1711,1581,322,10,2297.5,29
1712,1353,225,5,5807.2,15
1713,1109,381,10,7572.68,19
1714,145,451,6,3352.02,34
1715,1945,21,7,2793.44,32
1716,232,321,8,4316.07,74
1717,345,449,8,3099.42,37
1718,461,268,2,18182.08,93
1719,1236,492,10,946.67,46
1720,495,446,8,3570.0,89
1721,1973,222,7,38285.01,81
1722,216,443,5,10700.48,92
1723,1501,142,5,15931.5,65
1724,674,215,5,5418.38,10
1725,27,52,8,4469.4,74
1726,1014,114,10,6525.15,85
1727,545,54,8,1785.62,77
1728,1716,290,7,3820.98,66
1729,1783,474,7,3206.79,77
1730,221,303,2,934.4,12
1731,241,495,4,664.29,74
1732,1378,364,10,3475.98,50
1733,1472,382,1,2649.9,82
1734,1615,226,8,2035.2,66
1735,77,482,7,10129.28,80
1736,1525,399,7,5834.74,3
1737,443,291,3,336.6,80
1738,1938,169,2,45600.8,52
1739,1643,15,8,47982.88,32
1740,735,420,6,3312.98,31
1741,567,229,-1,556.8,58
1742,1432,326,5,7016.24,20
1743,429,286,9,5193.5,41
1744,1517,206,6,8129.78,22
1745,1730,256,2,26978.4,45
1746,1263,276,4,4959.6,39
1747,208,469,2,5478.2,51
1748,641,319,8,5558.8,23
1749,1550,196,4,421.26,90
1750,995,180,6,2592.0,56
1751,1835,186,3,8163.4,21
1752,662,9,2,11410.92,74
1753,636,466,9,75898.68,82
1754,1148,152,9,753.11,22
1755,816,317,2,11223.0,11
1756,186,365,10,8105.09,84
1757,829,437,5,2725.74,91
1758,697,273,6,2294.82,17
1759,1887,198,2,1819.36,94
1760,1669,449,5,2983.77,72
1761,1989,43,6,2072.07,56
1762,1692,21,4,2608.58,19
1763,1368,141,1,6951.25,28
1764,1707,356,4,988.65,28
